model,test_subject,seed,dir,has_best_pt,sha256_best_pt,has_normalization_npz,sha256_normalization_npz,has_result_json,sha256_result_json,has_predictions_csv,sha256_predictions_csv,has_history_csv,sha256_history_csv,has_model_architecture_txt,sha256_model_architecture_txt,has_split_json,sha256_split_json,legacy_best_epoch,legacy_epochs_run,legacy_val_subject_macro_ba,legacy_test_balanced_accuracy,legacy_test_n_segments
eegnet,sub-31,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-31/seed_1,True,1bafd8922ac28c5448f06f0f3f9e6cfb63565919ca11dfcb689f7cf6fbf86e89,True,b62bd57ae35a9e63405317eaf29953f6758f22e8a077b50dffd14bc6136bf3ac,True,7c013458779e591fd7f6f96bdb284b1f721137964b0edb9429a5a49c688a0bca,True,7ea1f1c510229a967e14d38740659e1be4676afe13c91ad033df2a2cdeba8cca,True,3031eff6caba71c02698a35d11756d621efa25e9dd97790c7980a437eb4f5e79,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,512fd321ba945baff40d083dbcf7b3224fab67b332b580168c09dbc8c1dd1412,1,11,0.5508571724444622,0.5224773297318155,144
eegnet,sub-31,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-31/seed_2,True,82ac64aad0c2ba7475e8a447be7da830b63287be1210f3d3f969150f84329c6d,True,b62bd57ae35a9e63405317eaf29953f6758f22e8a077b50dffd14bc6136bf3ac,True,8354320cf9f160bd642b87fd597ec533f6ed6461a775986e3bfe2c6fc065d1fa,True,7e569b3ad75a8214e328279a29c1b189b7e61e2628e04dc23cb25ad17dd2044b,True,c2e8465a206cd3e384d3fe29b540ec70a26c4ccf54023d0c5f25a5d465a2dc53,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,512fd321ba945baff40d083dbcf7b3224fab67b332b580168c09dbc8c1dd1412,14,24,0.6126200328502077,0.3767123287671233,144
eegnet,sub-32,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-32/seed_0,True,a034beed04e6f73ec343abd84ba344dc61b6cbbf91339cd0c4894298e1ca28ff,True,be26f8fb355e7fd6a435ee3b83c52aa49abc7fa4f2733b53d6a52b8a10bcc494,True,04bfaef13f7192aaa6cd110a3b74dd1a561485cb3fadbecd32a1c1f43f55adca,True,76444048eaeb9e69b4f037e68d2be98907b2449cc76540fdd5de049ea969dab9,True,91c1ca1dac156a67543700c0d83a948cc3c9a331d2efdbbfd1b3648723b33991,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,caa7a6eb8bef6c344290a6bc109f89c17eb31897ce7485b9c6eec2faefe6bdbc,2,12,0.5918733895743864,0.7639140271493212,133
eegnet,sub-32,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-32/seed_1,True,32e36ca56f988ddb0e02316ec25687824b9c26087d1bd9476352bd47573cf503,True,be26f8fb355e7fd6a435ee3b83c52aa49abc7fa4f2733b53d6a52b8a10bcc494,True,57b84cc521b5522d3947c74337547ebfe2696f7d523e0566c93609a139312548,True,04348ac74582b93fce585483a7ffbccb469a58a3e204c8333047745db3824c6c,True,904f3f19083dccea6e6c7aa93cb29ba3519447e30398dad1e6f3f02b8ea4fa9f,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,caa7a6eb8bef6c344290a6bc109f89c17eb31897ce7485b9c6eec2faefe6bdbc,5,15,0.5927350855317608,0.6563348416289593,133
eegnet,sub-32,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-32/seed_2,True,af5ba9c0f75ffceab378761b87e0724d503c47c8631c0ffde741d4d533693d25,True,be26f8fb355e7fd6a435ee3b83c52aa49abc7fa4f2733b53d6a52b8a10bcc494,True,e7070369a868672921fadb6de1d79e03ad1b9685163643b670f0d0d45f47c2be,True,5008e2c1912a7405a11da5bbbd75e168feacf1181307e4fe5d604adc550dc319,True,26616d3476548fe40ac0a319348e88df296aa6ffc885e13e80a0af19271f9215,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,caa7a6eb8bef6c344290a6bc109f89c17eb31897ce7485b9c6eec2faefe6bdbc,5,15,0.6273665394392894,0.7639140271493212,133
eegnet,sub-33,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-33/seed_0,True,5a807669ef59c156f81235cab3ceb22b06416eff767be4b3b8e1dffdf869e484,True,4052293751820a9d6705e6dcc73fabcb11781544ccafa56449878abb97fd4c79,True,7b250bb223518ba23e3e2c0a46fa165ebbdd9d3d59aa2efacb8e46bdf44264f2,True,5b2c9cade8bcdd87dd88c72a60fd3781c2647e7fa0d5b79f30724d576b53108d,True,48ba920a8b5e187a5986da21aff72f3b10f86f714b724a2d8e7268924b61a060,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,91f06d77478b4e9e95599dfd1c363d2cf8ccfd32db8358b8a04ecb81aa6cdb3f,2,12,0.6506420570557546,0.6597222222222222,145
eegnet,sub-33,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-33/seed_1,True,f87ac44f36965f4c49a0e7477dd2060304e82ff49cc35064738e0391fa16e19f,True,4052293751820a9d6705e6dcc73fabcb11781544ccafa56449878abb97fd4c79,True,c51bffa9a362f69830e91d131a47462be5b0ed0b15dd8be33b80a2d102d99ed1,True,dc5a3f518700fe77635247271c7238d49125922a03016c9ad0972604b596853d,True,4796c39ff4b6741df33950b5b180c99735e5a14a552192f63cd3324ed6c33eb4,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,91f06d77478b4e9e95599dfd1c363d2cf8ccfd32db8358b8a04ecb81aa6cdb3f,3,13,0.6415734623283892,0.7847222222222222,145
eegnet,sub-33,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-33/seed_2,True,09d27bf426ac9bef49f90c16bb1013dc50d73825b9dd7a5de745365ab6317ee9,True,4052293751820a9d6705e6dcc73fabcb11781544ccafa56449878abb97fd4c79,True,86e91c6441f03e855bd9ee2b5dea3019f1668b9f7ba33c52c9a1890ef886c70d,True,29377ac4eaaaf1ebe8432e8cbdcb40baa1c1f0e54b0329e4b3b8effad60ee921,True,369ec1074b40515bdd684773a0fd75ad8af5dfc5bf38fa317da0416878b2caf2,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,91f06d77478b4e9e95599dfd1c363d2cf8ccfd32db8358b8a04ecb81aa6cdb3f,4,14,0.6332281472806237,0.590372907153729,145
eegnet,sub-34,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-34/seed_0,True,9c0d171325572d8c9b7147940f2dcf38329b52e62234266c9de292240c975ba2,True,ae24cd53a13110ad0d98b735bc8683a258787bea9f07b0a23a82556fe384122b,True,754b4d2b608720a59aab408bea484ded937521d365771e7aaa37f0405b968e5a,True,5613904e6563d7894b11369a4a1034496e5d59af4f8422be8dd6ff31b769dcbe,True,979cefb0a2cc86426a9828922ec7c533b4599ea0b36bc6663420a92217b072cf,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,9854f673aca90147b4761fc04c99f9df13470de788f9fb1b79a1040112b8bd37,5,15,0.6035240452222731,0.660007610350076,145
eegnet,sub-34,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-34/seed_1,True,6f34473591bf3348a1ffca012e2c4002aecedeeb87e846c437438cfe0b8e6698,True,ae24cd53a13110ad0d98b735bc8683a258787bea9f07b0a23a82556fe384122b,True,9d58802a0c73c76528c4142b6bf58786e4a520eed00f2db0e551f0c78557278d,True,ef890a5ae2c833216ec8352f9c82534771b316b6ca9733eb672b08a2a2a4d2e9,True,09266879bf3d5df63b5116c879eccedcf5cd63f39e555f98d4b54b9b18dad153,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,9854f673aca90147b4761fc04c99f9df13470de788f9fb1b79a1040112b8bd37,5,15,0.6285052912439717,0.6394596651445966,145
eegnet,sub-34,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-34/seed_2,True,c66db5b8b0b49b0463a997443d4bc41085dfe5b7949be66d249340e25290a9d6,True,ae24cd53a13110ad0d98b735bc8683a258787bea9f07b0a23a82556fe384122b,True,647dec79e5d08b95357ab3483a6a345225ee1ac3f6da1799ee652ff58b6d88b5,True,92d2a7afb9385823a31d092fc8cc6c789ca7c20bf6abdc6924e86d1bcca98c3a,True,f9932174d003cc6ae56881d9e2f432a07e2f49bd8430cf6f687a25c870bd7a21,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,9854f673aca90147b4761fc04c99f9df13470de788f9fb1b79a1040112b8bd37,6,16,0.6051907073050968,0.7226027397260274,145
eegnet,sub-35,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-35/seed_0,True,c393292f13c8e367c1d48d6e614b0dd7a47fce15a2e7ed61144a6e70494bdf63,True,1ad9333dacae6e9d7c3a5e2edb31c6bf288f0700325afa449c1d92a945ff1d7c,True,0c59cf36cd2480499121e11b2ad3d4c8fe6a7bdb9f4a91b118e69e1564195ad9,True,206a6efeebf9138549798d079c70e6babb26f9de1ccf302b1626e6878aacd848,True,66a7ebe4b189a8cf78c1283b58f4a532add91aea80820a695cd3778f867a0df5,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,ccda91a8536dc281b0b892b6fa41c84757a4aee51f3d51bbeb1d12e6d0d831c3,7,17,0.6447881597188478,0.3082191780821918,146
eegnet,sub-35,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-35/seed_1,True,a55819aabc0fab89619d7f04126b5854321a15a70f408b7b05dfeac99fb30127,True,1ad9333dacae6e9d7c3a5e2edb31c6bf288f0700325afa449c1d92a945ff1d7c,True,fe4df5bc22ed661db919e6d8d88b3afae7f92ac67517362a34915e7581ec8054,True,b57739655ed0de8731355d6bb7796e99f81d8cc5e43e003ba2ae7126d57d2233,True,c2eabd2e97b889c57e1ffcfd4bf96558f9441f68b2e64308702532021e3735a6,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,ccda91a8536dc281b0b892b6fa41c84757a4aee51f3d51bbeb1d12e6d0d831c3,13,23,0.644767764834646,0.1780821917808219,146
eegnet,sub-35,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-35/seed_2,True,0e73b2ba133930c5a5430936a19ad82a4d3434b1080b4c83a78b4526214ca25a,True,1ad9333dacae6e9d7c3a5e2edb31c6bf288f0700325afa449c1d92a945ff1d7c,True,6572d7d94b5c2baae98edfaf67677af2fce1d14b08f245f6a5d2b6b8a2066bd0,True,e22abbfc053da3d6dfce499a53e3c80fe426185348c05dbdfaf74301d9700efc,True,d2c1396d799ea37a67907080abc3b27a2bbf355bd2dbf77001408a3c3f218d54,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,ccda91a8536dc281b0b892b6fa41c84757a4aee51f3d51bbeb1d12e6d0d831c3,3,13,0.6372547016132554,0.6438356164383562,146
eegnet,sub-36,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-36/seed_0,True,929aacda09cfb403cfa8d1dcf435b77835f64f97c9d9496f11317e4b87389744,True,2f067b44726c647bca0512ea6396867c389f4fbf632bd8d39851f7960bf3d814,True,8946d899ffeaec2bfbbfeccb3151b307d5f797865630db5208269fd28002ea0e,True,3efe9661858b871690b8a67a0cc00862fb47918d417f6dd4095897ffc841dfe9,True,e33e90223ba52bcf73a9c6e8a3c8911e161a7e0a48c2960616e0eb8ca6435489,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,47160313ea68b151611c2b4d57d7078fe3166df7bc953f61ab4c121ae19df56e,8,18,0.6290167060941123,0.598744292237443,145
eegnet,sub-36,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-36/seed_1,True,734745e26da92f84db512ea3551645dafd1126846d3c64879dcc23a33916133f,True,2f067b44726c647bca0512ea6396867c389f4fbf632bd8d39851f7960bf3d814,True,67ad5ebafac51086939927f5a97008bf34d808d29f57f45972999335c4f2d25d,True,e8d2ffe25dafd909301281250600649a18e091aa07e6526cac67424cb52fa6fe,True,d06bef7081890fe08a7aaf15c91927559dc6e85d081be72549d4153702f5fe98,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,47160313ea68b151611c2b4d57d7078fe3166df7bc953f61ab4c121ae19df56e,12,22,0.6149783067445664,0.6467846270928463,145
eegnet,sub-36,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-36/seed_2,True,0d7b1720c57e72ca126b80f90a24acb86b59b9fedacba0875ecde135cd336574,True,2f067b44726c647bca0512ea6396867c389f4fbf632bd8d39851f7960bf3d814,True,8ba91740c756712d7440b9f45f0e9e6e5bc7d490b63013d795ab14e3a3b4a536,True,f8864ce3ccb349c53310bb34664f9b9945e4eef9b7d6a7b9ba21d23a03c3b822,True,c5a090e4d096a1d8f3a81a2406d7fafed85149720a9d54e555d1e282f497be3d,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,47160313ea68b151611c2b4d57d7078fe3166df7bc953f61ab4c121ae19df56e,7,17,0.638397286502466,0.481544901065449,145
eegnet,sub-37,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-37/seed_0,True,925d1d7b2606ee901c3eb0f3a322f147c193b48cdf7f27826b5c2365a0e4d2d5,True,2737769ec8a879391df859675e1888a71c9474007865fbc09682af42b8344601,True,b21e0194bc54b88bc7ff32282b0f4d778e6c91068aff3f99d1c95347fccb5bc5,True,85ec50871970667e2d3503f7b107c725498773cacc631e740931e3aa8fa83eae,True,ee47d85b64161cbbeaf28f4b7f77af7f63fed57b5c5eba6f64580662306baf9c,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,b13ae548fc75ff1d31add725bef35340beb6835f5a349512ab03a0d0bd0d9010,3,13,0.5916849665831518,0.5139464236398785,122
eegnet,sub-37,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-37/seed_1,True,9c950e2fd071aeeca78b594698e1d3132606d5a82de8d5a89d668848414f4527,True,2737769ec8a879391df859675e1888a71c9474007865fbc09682af42b8344601,True,fc8ad449a146dc11b673cdefe05a5a7e6092b8b6cdeaa71b9a6c0df07593c7f2,True,6a5076580cfc3d6565020b942bc95a6e679794b66bb1ed34644e2abe517c1a10,True,096a2efc88c9b7c45d00afae67ef334026ecdf4aa77f38ff003da6cb28420075,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,b13ae548fc75ff1d31add725bef35340beb6835f5a349512ab03a0d0bd0d9010,7,17,0.6190596610918689,0.4236398784866059,122
eegnet,sub-37,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-37/seed_2,True,2f901c47838584443ff85aaa0cb77d07266431a349f4dda31f8ad9b57117765a,True,2737769ec8a879391df859675e1888a71c9474007865fbc09682af42b8344601,True,494cb27784bb55e6aa3e7031360faf55cec2a31e7c61ff26ba8d9ea8f98d7927,True,15bc1a458417381d7edfb0872f92cde68bdaf84372d8c479424d0f8f493f76d8,True,e141dcb976cf6d96deaf1d527b15e7028a3dbf8281267220c344cc5074e3b1b4,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,b13ae548fc75ff1d31add725bef35340beb6835f5a349512ab03a0d0bd0d9010,2,12,0.6043548734517643,0.5813311239988953,122
eegnet,sub-38,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-38/seed_0,True,4b79f49ded8ee16baa8723f1bb501abbc609908405598a56d7f97feded7283ae,True,0bb532b7a4bbddae466a4316d2a75a439838c67e3d1ef8a2a6d02f72f143feb7,True,54d2eda2359a08a5c64c5230ab896d6fca447a53f6744a9f0c17661280302de2,True,b85fb5d3eb4168d7034c881b694f108fc5fb67b6175d7f4b50a01d4efcebd50e,True,3129d03f7796ec91784899dfb65b2a289d95c9ff16c251dfd9d60cc9056886f8,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,3d20f61b3ad37bddf89f72747b8766e794f463be8df7a19d6ed5bfa73c01c2dd,4,14,0.6040173570297346,0.6179577464788732,143
eegnet,sub-38,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-38/seed_1,True,c536ecd772011fd159ba0a20e8c51126383d45061dec84c4d5a2f6652c19028c,True,0bb532b7a4bbddae466a4316d2a75a439838c67e3d1ef8a2a6d02f72f143feb7,True,64a682fb571b96c45a0ff95cc544e645bc6ca17d99b45a7bbf1341abd3fc1d01,True,fc3aaccac7ebcd2b5e46c150fadcae7b567dba84a97e4af6ca6277ffb97b23c8,True,ad258314d3d825848d8f4ac35c49a3e28e868dc975c0ebcd6dbec9722c699003,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,3d20f61b3ad37bddf89f72747b8766e794f463be8df7a19d6ed5bfa73c01c2dd,1,11,0.590263386174323,0.671068075117371,143
eegnet,sub-38,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-38/seed_2,True,43211c38005aa8328897972a575b71c40f0ebe78c021e8f2268fab1ebc6f579d,True,0bb532b7a4bbddae466a4316d2a75a439838c67e3d1ef8a2a6d02f72f143feb7,True,cccfe9326ef621f8976af39664c9486509e3ba38a82ede6a61bad8bc643a0180,True,02441942f9b83bc4cb5151f988a00666b9d3edc31a3829255298f6f7d8f464eb,True,9de7d2985752f19fbcc7f8198421888d7fe08ce6642cff869f7b210d4d1d3eb0,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,3d20f61b3ad37bddf89f72747b8766e794f463be8df7a19d6ed5bfa73c01c2dd,1,11,0.597681547842712,0.581964006259781,143
eegnet,sub-40,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-40/seed_0,True,03e020a29e20c420592e752f54c8bfbdf9d532c3433faabeb6992c7132932714,True,9b5b6fe811605e690018f4309d913cf02ceb2d458e3f5288f723197743155ba9,True,ab1a6fe7bf9f08c64b01f9c2df76178bb8313c80295bc69aa3ba2e673c6cdced,True,9bddab1fb078288b451a967d1fcfbb39c5fac0967ebb1585174f1677306e1aa4,True,d5e8c1f0d8ad13feba6e7146ec004e25fd4aa6fd9f32c0e0b97580c54cf158a2,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,7c829077d74feb555e67c12209ffd780c4664d84fbe3c61d8f940a99afb7dbaa,4,14,0.5913912833175575,0.9363013698630137,143
eegnet,sub-40,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-40/seed_1,True,6ef1c450bff210c53727a2e13f41ddb75695115432f8e7411ed52cd8978e6f86,True,9b5b6fe811605e690018f4309d913cf02ceb2d458e3f5288f723197743155ba9,True,b0a7e33308990df6c9886e26a043e5c9cd57596615106ee2b1613a29f4484f22,True,cabd1a982ca225029cd9765749ae548685569bd7fb7f8ce0ad9404e224d5b6f2,True,e8d6d019bc81843ab844791116375f74d8c957c3e85acf19b27b3ab510b32992,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,7c829077d74feb555e67c12209ffd780c4664d84fbe3c61d8f940a99afb7dbaa,31,41,0.6340921530518446,0.952054794520548,143
eegnet,sub-40,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-40/seed_2,True,3bc476ae749240362ea77d23dc63569c373f99de1fccdbfc0a57745f1b5bd74c,True,9b5b6fe811605e690018f4309d913cf02ceb2d458e3f5288f723197743155ba9,True,c89d003bb288399ce4ccf60bdbdcae5bfe454f3ede77442eead4881071ff02fc,True,83887a84ae5528eb19e3f2c06d836391706320b43eea7b8ec4883af8d0f93abb,True,c938ff92dc612f8ebbb6ba96f61585a9eeb92106fc7b99c15b2bb8892b2316bf,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,7c829077d74feb555e67c12209ffd780c4664d84fbe3c61d8f940a99afb7dbaa,28,38,0.6102782271147067,0.684931506849315,143
eegnet,sub-41,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-41/seed_0,True,6d97bff969781cd27b8ca665731fc4e3c755efb09c7d174355428be88fe6ef6d,True,0bf4b65f2d2aed5ff2977163acf99209fb7d9ae004b9705df6988760c1b7fe72,True,814e84ebffffa98de90673fe44ec28800f84ced1ee5c8e505734799e94304072,True,76be6693c6545105f960d4c03bc417a334e9b00dc4402d97ae1aef3cfa3f946c,True,e9fbaa4d0ce1e3a49e396e0bcaec473d0671df3c98f02ba7d645a8258741ec7d,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,25f6556f86a2737b018fd7a1f7a591d42f40840ebc2846a2e1ea41f892e34bce,11,21,0.6680206870068314,0.527795803590742,136
eegnet,sub-41,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-41/seed_1,True,f674fd6edd2881150f7d15d54ba3d73926ab1fb2cceb03b75791d72777375404,True,0bf4b65f2d2aed5ff2977163acf99209fb7d9ae004b9705df6988760c1b7fe72,True,4678d5833b3768d46952b393f77819d475a1c19a16a8cbdde5c5e7a28e49c715,True,18a8b2002326639a44da41bd9f84c29eb33d3e252e303878828546b50028d537,True,a606040143c50c8bb1e4b603b03775ef1bd42e5c8bf6680058a87bedd4a2a5c1,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,25f6556f86a2737b018fd7a1f7a591d42f40840ebc2846a2e1ea41f892e34bce,6,16,0.6494516928007009,0.44484101232965606,136
eegnet,sub-41,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-41/seed_2,True,375e4b8c14a507b8cd06c2cd6000e1ba441a9381abc062321c5bec4398fc4a34,True,0bf4b65f2d2aed5ff2977163acf99209fb7d9ae004b9705df6988760c1b7fe72,True,e475d8d18ab2a2c887c1ca7a30ceb99d48fd0bb41b62b3c1dee03dddfe05d986,True,73b5ed2c160b75a148f0e05af3b354432dd272632ae9ff83315a0a5d90101aa3,True,3a8710a683611fd4e7f7ac35a0f8a3dbba17922a08907249c21429cc4638d79d,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,25f6556f86a2737b018fd7a1f7a591d42f40840ebc2846a2e1ea41f892e34bce,2,12,0.6688366622039714,0.45489941596365996,136
eegnet,sub-42,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-42/seed_0,True,40dad5ede51940d31901840e1005d485a10113412b6922b87f82c2f5d907c4b7,True,16b8236521d6c0786ec8690a2f768d0ca7596c7b2bcf85ba73ec980555d1fd7d,True,c074559f1b78ab17422545c446df1d13ec5ec783cdb744a20e56a446aacb0a39,True,b31c56cb6e8732a7c651be75b37151b9849224adbbbbb365deebc4a26c0490f0,True,d5418c01d44a6caac7b32c72fb295b93603525634e32eae5463cca2402a3dba8,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,0ce580234e259f8c81920aef755220b807c22f517c93d253071e6be45e4ef5d4,25,35,0.6408010100331477,0.26077359680470885,138
eegnet,sub-42,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-42/seed_1,True,79167f243bf86bb55d148865b92434dd8ed7df0afaa8d8ce153ae9ab5d693f08,True,16b8236521d6c0786ec8690a2f768d0ca7596c7b2bcf85ba73ec980555d1fd7d,True,387525f149668378da3538062724d2317bb91f810e6f3650d3d6315158593664,True,7598198fbfc64acc54258944918b99a91f809091634a9142f996eb7aadaab51a,True,8cb63813c8c79dbed51cc46356f684062a5ce27b5295c21d53ec47631b7ecb01,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,0ce580234e259f8c81920aef755220b807c22f517c93d253071e6be45e4ef5d4,6,16,0.5964949753546469,0.583876392684465,138
eegnet,sub-42,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-42/seed_2,True,c2b2f42f1ba0c5fc407950841838631131c68af297122ad1eec32d5f0b98ae4a,True,16b8236521d6c0786ec8690a2f768d0ca7596c7b2bcf85ba73ec980555d1fd7d,True,d905e7372f3effaf767c91e1e9403591579f05c27a63cfaa7a85b6e086a79b45,True,f01ec7a1172d337071eb49be98b365cef48008ac1973757ce18be0b2b441625a,True,9711424a0e455646181b174c39c70ec0d91e16e213b843d029773b99ca3b266d,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,0ce580234e259f8c81920aef755220b807c22f517c93d253071e6be45e4ef5d4,4,14,0.6154410363243192,0.45333193188984655,138
eegnet,sub-45,0,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-45/seed_0,True,303f23e6dc0585fccf744268a7436a7f8f2edf330641aed1afb347e3498de39f,True,d4dd509f27d607d61463b805531e3cf1a35b524099d4463c635ef64155814db1,True,2f9736068f179bae5cdc64321e9d4ce7ae397a78f2c97dae80361484b3939726,True,c2750eded1388346250ca39842fb43c005668961f0b93546455b67e899714c89,True,38fef527a690796e45bba44f4a616ae771815da9f6eaacd6cf10105aa22ffb7c,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,12dadf2125ee38d2c1e1d19af563f7a88c12b644e2e68b6453471609bb1bcd59,11,21,0.6357983815633084,0.511986301369863,141
eegnet,sub-45,1,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-45/seed_1,True,0b5766e4b74907ab649b949a4aa5ecb235ae478791969352f17c478ddee88505,True,d4dd509f27d607d61463b805531e3cf1a35b524099d4463c635ef64155814db1,True,021f75f848b643a25b09aa5bd045cc387abfaf87485d79993e1ed605b47f55a8,True,1e49ddb5c00936257e61be51bb09147f8979f2f8031384a4f6e1dc28cd40add8,True,e813f71bf4007b39682bcf2a0dedb38bf8d2876394d73d2755ebf4fcf45c1927,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,12dadf2125ee38d2c1e1d19af563f7a88c12b644e2e68b6453471609bb1bcd59,5,15,0.612088184615392,0.4434931506849315,141
eegnet,sub-45,2,formal_results_v1/project/results/formal_autodl_v1/eegnet/sub-45/seed_2,True,903780187a02e6f12ca4725fb3e085ed9aa91205f8a0bef6240f47d4cf70b1fd,True,d4dd509f27d607d61463b805531e3cf1a35b524099d4463c635ef64155814db1,True,e60eb59653eae5888f7cada3ad4bb4d968894d847f4acf4e915c35d21ebc3fee,True,4af2513e662172e16e7e36aff2733bb357ab93d8e603cbcd270afd6e51e10cd4,True,8c267b4b67c85efa5648e97f67859897684cefd9cdf1538078675d59948ec824,True,7b0c73ee5b31c26d27e7a80e64b2af5656830d5fa637f736d6b943fa81be5099,True,12dadf2125ee38d2c1e1d19af563f7a88c12b644e2e68b6453471609bb1bcd59,7,17,0.6183165711979678,0.5502618855761483,141
